judul,BAB,Pasal,Content
UU_No_5_Tahun_1999_cleaned.txt,"BAB V: POSISI DON,IINAN",PASAL 28,"(l) Pelaku usaha dilnrang rrrclakukan penggabungan fltau pelcburan badan usahR yafig dapat nrungakibatkan tcrjudinya praltt*k monopoli dan atuu pcrsaingan usaha titlak sehat. (2) Pelaku usnha dilnrang rnelakukan l)Bnganrbilalihnx saharn perusahaan lain apatrila tindakan tcrscbut dapat nrerrgakibatknn terjadinya praktek nronopoli dan ateru persaingan usaha tidsk sehat. (3) Ketentuan ."",#l  (3) Ketcntunn lebih lanjut mengcnai penggnbungan atau pctehurnn hsdan usaha yang dilarong sebagaimana dirnaksud nyat {l), dm ketrntuan mengenai pengarnbilnlihan sallnm pcruschaan sebaguimana dimaksud dalrrn ayat (2), diatur dalarn Psraturan Pcnrcrintaft. Pssal 29 (l) Penggnbungan atnu pclcburan badan usaha, ntau pengambilalihan saham sebagaimnna dimaksutl dnlam Pasnl 2S yang bcrakibat nilai sset dan atsu nilai penjualnnnya melebihi jumlah tertentu, wajib diberitahukm kcpada Komisi, selanrbrt-lamhatnya 30 {tigr puluh) hari sejrk tanggal pcnggabungan, peleburan fltflu pengambilalihan tsrsebut. (2) Ketentufir tentang peiletapan nilni aset dan atru nilai penjualan serta tata cflra prmberitahuan sehagairnana dirnaksud dnlam ayat (l), diatur dalam Feraturnn PEmcrintah. BAB VI : KOMISI PENGAWAS PER$AINGAN USAHA Bngiun Pertama Status"
UU_No_5_Tahun_1999_cleaned.txt,BAB VI: KOMISI PENGAWAS PER$AINGAN USAHA,PASAL 30,"(l) Untuk mensnwe$i pelnksanaan Undang-undnng ini etib,entuk Idornisi Pengnwar Persaingan Usaha yang sela*jutnya disebut Komisi. !tsHFSiri\|N Rt"" F5rJt Lll{ NtJ(JNthl{\ ?0 (2) Knnrisi adalah $ilatu lenrbaga indelrcndcn y*rlg tcrlcpas dari pengarult dan kr:kuasaan Pcrncrintah serta pihak lairr. (3) Komisi bcrtanggung jawnb kepada Presidcn. Bagian Kechrn Kcanggotaan"
UU_No_5_Tahun_1999_cleaned.txt,BAB VI: KOMISI PENGAWAS PER$AINGAN USAHA,PASAL 3,"(l) Komisi tcrdiri flta$ scorang K*tu;r nrcrangkap anggota, sesr&ng Wakil Ketua rnerangkirll rngguta. dnn sekurang-kurangnya ? (tujuh) urang flnggatrr. (2) Anggota Honrisi cliangkat dan dibcrhentikan oleh Pr*sidrn atns psrse.tujunn Dewan Perwakilarr Rakyat. (3) Masa jatratarr qnggotir Korrri.si adnlnh 5 {lima) rahun dan dapat diangkat kenrtrali untuk I (satu) kali nrasa jabatrn herikutnya. (4) Apabiln karclra brrakhirnya nrasa jabatan akan terjadi kekosongan dalam keanggotaan Konrisi, rnaka masa jsbatan anggota dapat diperparrjang sarrrpai ;xng'angkatan anggota baru."
UU_No_5_Tahun_1999_cleaned.txt,BAB VI: KOMISI PENGAWAS PER$AINGAN USAHA,PASAL 32,"Persyaratan keanggotasn Kotllisi adalnh : a. wirrgfl ncgara Republik Indone.ria. lrcrusia *ckurang-kurilngnya 30 {tig* puluh) tahun dan sctinggi-tingginya 60 (enrm puluh) tahun pada snal pengangkatan; b. setia k*pada Pancasila riarr Uldarrg-Undang Dasar Ig45; c. berirnan dan bertaqwa kcpada Tuhan Yang Maha Esn; d. jujur, adil, dan berk*lakunn traik; f""'RE 5lt1LN F+t. rruFlL-lK rN$rlNr 5l11 1l e. hcrtempat tinggal di wilay.rh n*gilra Republik Indonexia: f. brrpengakman dalanr hidang usaha atau mernpuny:ri ;rerrgu{ahuan dan ku-ahlinn di bidang hukurn dan arau ekononrit g. tidak pernah dipirlana: h"" tidak pernnh dinyatakan pnilit olch pengadilan; dan i. tidak terafiliasi dengan suatu badan usalra."
UU_No_5_Tahun_1999_cleaned.txt,BAB VI: KOMISI PENGAWAS PER$AINGAN USAHA,PASAL 33,"Kcanggotaan Konrisi berlre nti, karc*u : t. meninggal duniu; b. mcngurulurkan diri atas perntintaan scndiri; c. bertr:rnpat tinggal di luar wilayah negara Republik Intloneria; d. sakit jasmani atau ruhiuri tcrus rnenerus; e. berakhirny& flnftsa jabatan keanggotann Konrisi; atau f. diberhentikan."
UU_No_5_Tahun_1999_cleaned.txt,BAB VI: KOMISI PENGAWAS PER$AINGAN USAHA,PASAL 34,"{l} Pembentukan Kornisi scrt* f;usunan urganisasi, tugas, dau fungsinya ditetapkan dcngarr Kcputussn Pr*riden. (2) Untuk kelancaran pel*ksanaan tugas. Kornisi dibantu olsh sckretariaf. (3) Kornisi dnpat rnemberrtuk kck:nrpok kcrja. (4) Ketentuan nrengrrrui $uriunlrl organisasi. lugas, dan fungsi se krcl.ariat dan kclurnprrk kur.ja diatur lchih lanjut dengrn kqputusan Komisi"" Bagian$# PFlr-.5rDEhl HE PUtfI-,K IhJD(.]NL5iA Bagian Ketiga Tugas Pnsal 35 Tugas Komisi rncliputi: a. melakukan penilnian tcrlradap perjanjian yang dapat mengakibatkan terjarlinya praktck nronop*li dan atau persaingarr usaha tidak sehat sctragainrnna diatur dalaln Pasal 4 sarnpai dengan Pasal I6; b. mslakuhan pcnilaian tcrhndap kcgiatan usahfi dnn atau tind*kan pelaku usaha y&ng dapnt rrrengakibatkan terjndinya praktek nranopoli dan atau pcrsairrgan usaha tidak sehal sebagaimitnn diatur dalnnr Far*l l? sanrpai dengan Pasal ?4; c. mckkukan pnilaian tcrhaclap nda atau tidak adanyu pcnynlntrgunaan posisi donrinan yang rlapat nrengnkihatkan terjadinya praktek monopoli dan atau pers*irrgan u*aha tidak sehat sebagaimana diatur dalam Pasal 25 sarnpai clcngnn Pn.ral 381 d. mengarnbil tindakan scsuai d*rrgan wewenrrng Kornisi sebagairnana diatur dalurn Fasal 30: a. mcmbe""rikan .snran dnn pc.rtirnbangnn tcrhadap kcbijakan Pernerinlah yang b*rkiltan dcrrgan praktck monopoli dan atau persaingan usaha tidak schat; f. nlenyilsun pedonr*rt dan atau putllrkasi yang bcrkaita* derrgarr Undang-undang ini: g. nrenrherikar l*lrorun secflra hcrkaln atas h*sil k*rja Koffiisi kepadn Presiden dan Dewan Perwakilan Rakyat.2: Bagian ..""q I' U. FtrF$l{ri. hJ Rt"" trUtill-lK 1f9D(}NI bli\  Bagialr K*c'rrrpat Wewcnang"
UU_No_5_Tahun_1999_cleaned.txt,BAB VI: KOMISI PENGAWAS PER$AINGAN USAHA,PASAL 35,"Wewenang Knnrisi nrcliputi ; E. menerima lapnran dari lnasyarakat dan atau dari pelaku usahs tentang dugaan tcrjadirrya prnktek nronopoli dan atau persaingan usaha tidak sehat; b. ntelakukan penelitian terrtung dugaitn ndanyn kegiatan usaha dm atau lindaka* pelaku usaha yarrg rlalrat rrrcngnkibalkan terjndinya praktek monopoli dan atau persaingan u$aha tidnk sehat; c. melakuknn penyelidiktn dan atau pcmeriksaan tcrhadap kasus dugaan praktck mon*poli dan atnu persaingan usaht tidak sehnt yang ttilaporkan al*h nrnsyarakat atau *leh pelaku usaha atau yang ditcrrrukarr oleh Korrrisi sebagai hasil dari penelitiannya: d. mcnyinrpulkan hasil penyelidih*n dnn ntau pemcriksaan tentang ada atau tidak adarrya praktek nlCIn*poli dan atau persaingan usaha tidak sehat; e. mcmanggil pclaku usaha yang tliduga telah melakuknn pelanggaran terhadap kctentuan undarg-undnng ini ; f, nrenranggil dan rrr*rrglradirkan saksi"" saksi ahli, dan *etiap orang yans dianggap rnengctahui pclarrggaran tcrhadap kefenturn undang-undang ini; g. nrenrinta,../1i::i'. t F}EE S ,TN f-tI t""t.JHI_tK rND()Nf 5lA ?4 B. meminta ti*ntuan pcnyitlik untuk menghadirkan pelaku usahs, saksi, riak*i ahli, atnu sctiap orans s*bagairnana dirrraksud huruf e tlan huruf f"" yang tidirk hr;rseclia rncrnenuhi panggilnn Komisi; h. m*ntinta kcterangalr tlari instnnsi Penrcrintah dnlanr kaitannya dengan pcnyelietikan dan iltelu pcntcriksaan terhadap pclaku usahn ynng nr*langgar ketentuan urilang-undang ini; i. mendapatkan, nsneliti, dan atau ntcnilai surat, dokunren, atau alat hukti lain guna pcnyelidikan dan atau perncriksaan; j. memutuskan dan menetapkan ada atau tidak adanya kcrugian di pihak pelaku usalra lain atau nrasyarakat; k. nrenrtrcritahukan []utusan Konrisi kepada pelaku usaha yans didrrgn rnelnkrrkan prakt*.k rnnnopnli rlan Rfau prrc*ingan rrrrha tidah xchat; l. menjatuhkflr sank$i herupa tinrlakan adnrinistratif kcpatla pclaku usaha yang melangsar kctentuan Undang-undang ini. Bagitn Kelima Penrhiayaan"
UU_No_5_Tahun_1999_cleaned.txt,BAB VI: KOMISI PENGAWAS PER$AINGAN USAHA,PASAL 37,"Eiayn untuk pcl*ksanaan tuglils \ dihehankan kepaela Anggaran Pendapatan dan Belarr.ia Nr:garn rlan atan suntber-sunrbcr lain yrng dipcrbalehk*n oleh peraturtn ;rcrurrdarrg-undangan yang berlaku. BAB VII .""4 i.tl F,frt Srut r',J t.rt lrrJBLlK tNDr)Nt"" 5i A 25 BAB YTI TATA CARA PEHANGANAN PERKARA Pasal 38 (l) Setiap orang yang mengetahui tclah tcrjadi atau putut diduga telah terjadi pelanggaran terhadap Undang-undong ini dnpal melaporkan sscsra tertulis kepada Komisi dengnn keterangnn yflng jclas tentang telah terjadinya yxlanggarnn- dengan menycrtaknn identitas trxlnpor. (?) Pihek yeng dirugikm sebagai akibat terjndinya pelanggaran terhadnp Undang-undang ini dapat melaporkan sscara tertulis keprdn Kornisi dengan keterangan yang lcngkap dan jelas tentang telnh terjadinya pelonggaran serta kerugian ymg ditiurbulkan, dcngan menycrtakan idcntitas pelapor. (3) Identitns pclapor sebagaimana dimnksud dalam aynt (l) wajib dirahasisknn oleh Komisi. (4) Tata cilra llcnyampaian laporan scbagaimana dinraksud dalam ayat (l) dan ayat (2) diatur lebih lanjut oleh Konriri-"
UU_No_5_Tahun_1999_cleaned.txt,"BAB VII: .""4",PASAL 39,"(I) Burdasarksn laporan sebagainrana dirnaksud dalam Fasrrl 38 ayat (1) dan ny6t (2), Komisi wajib nrclakukan perneriksnan pendahulunn, dn* dalnm wnktu selarnbnt-lanrbatnyn 30 {tigfl puluh) hsri $stelah menerirna laporan, Konrisi wajib mun*tnpkan 'l'7'-'r"" \\,:iffi --Tir{---"" (2) Dalam ..ffib FrHt strlrfit RI PUHL-IK INN{JNf, 9iA 76 (2) Dalam pemrriksaan lanjuten, Kornisi wajitr nrclakukan pemeriksaan terhadnp pelaku usaha yang dilnporkan. (3) Knrni*i wajih menjaga kerahnsiaan infarnrasi yang diperoleh dnri pelahu usrha ynng dikategorikan acbagai rahasia perusuhaan. (a) Apabila dipordang perlu Komisi dapat mendengrr ketcrangnn saksi, saksi nhli, dan atau pihnk lain. (5) Dalam melukukan kegiatan sebagaimnna dimaksud dalam ayat (2) dan ayat (4), anggota Komisi dilengknpi dengan surat tugar. Pasal 4O (1) Komi*i dapat melakukan pemeriksaan terhudap pelaku usaha apabila ada dugaan terjadi pelanggaran Undang*undnng ini walaupun tflnpf, adanya laporrn. (?) Pemeriksaan sehagoinrana dimaksud dalarn tynt (l) dilnksanaknn sesuai dcngan trta cara *ehagainrana diatur dalam Pasal 39. Fasal 4l (1) Pelaku usaha dan nt6u pihak lain ynng diperiksa wajih rnenyerahkan alat bukti yang diperlukan dalarn penyelidikan dnn atau pemeriksaan. (2) Pclaku usaha dilarang rnenolnk diperiksa, nrenolak menrbsrihan inforrnasi yarg diperlukan dalanr penyelidikan dnn Risu pemeriks*an, f,tflu menghanrbet prose$ penyelidikan dan ntnu pemeriksaan. (3) Pelanggaran.,.ffi PRt^ "",tL-lf N tr{'pr11t.],_,,a rNi)()Nf 5iA -2? - (3) Pelanggarnn terhadnp ketentuan ayat (2). oleh Konrisi tliserahktn kepad* penyidik untuk dilakukan penyidikan s$$uni dengan ketentusn ynng berlaku."
UU_No_5_Tahun_1999_cleaned.txt,"BAB VII: .""4",PASAL 42,"Alat-alnt bukti pemeriksaan Komisi berupn: &. ketcrangan seksi, b keterangan ahli, c. ourat drn atru dokumen, d. petunjuk, e. kcterangan pclaku us*ha."
UU_No_5_Tahun_1999_cleaned.txt,"BAB VII: .""4",PASAL 43,"{l) Komisi wnjib mcnyelesaikan pemeriks*an lanjur,an sclarnhat- lnmbatnya 60 {enarn puluh} hari sejnk dilakukqn pemeriksran Ianjntan sebagnimana dimaksud dalanr Pasal 39 aya{ (t). (2) Bikmana diperlukan, jangkn waktu pemcriksaan lanjutan scbagaimana dimaksud dalam aynt (1) dapat dipcrpnnjnng paling Irma 30 (tiga puluh) hari. (3) Kornisi wajib memutuskan telah terjadi atau tidnk tcrjadi pelanggaran terhadap undang-undang ini sclambat-lnmhatnya 30 (tiga puluh) hari tcrhitung sejak selcsninya pemeriksaan larrjutan eebagaimona dimaksud dalam nyat (l) atau ayat (2). (4) Putusan Kornisi aebagaimana dimaksud dakm eyal {3} harus dih*cakan dalam suatu sidang yang dinyatakan tcrhukn untuk umum clan regera dibcritahukan kepada pclaku ucaha, Pasnl 44 ..""ffi i.Hl 5,li[.NQr t){JtJl-- l}( .P.t p#Nt ..it.a -;E-"
UU_No_5_Tahun_1999_cleaned.txt,"BAB VII: .""4",PASAL 44,"(l) Dnlam waktu 30 (tiga puluh) hari sejak pelaku usaha rnrnerinra penrberilrhuan putusan Konrisi sebagairnaua dinrnksud dalanr Prsnl 43 ayat (4), pelaku usahn wajib mekksanakan putu$en tersehut dsn mcnyarnpaikan laporan pelaksanaannya kcpada Komisi. (2) Pelaku usaha dapat nrengajukan keberatan kepada pengadilan Negeri selambat*lambatnya I4 {empat belas) hari setelah menerima pemberitahufl n putu$arr lErscbut"" (3) Felaku usaha ynng tidek mengqiukrn kehernran dulam jnngka waktu scbagaimnna dimaksud dnlnm ayat (2) dianggap menerimu Futus*n Komisi, (4) Annbila ketentuan sebasaimana dimsk*ud dal*rn synt (l\ dnn nyst (2) tidnk dijalankan oleh pelaku usaha, Koruisi menyerahkxn putusan tersebut kepada penyidik untuk dilakuhan penyidikan sesuai dengan ketentuan peratilran perundang-undnngan ya$g bedaku. (5) Putusan Kornisi s*bagaimana dimaksud dalunr Posal 43 ayut (41 merupnkan bukti pcrmulaan yang cukup bagi pnyidik untuk melakukan penyidikan. Paeal 45 (l) Pengadiltn Negeri harus memeriksa kebcratar pctaku usaha sehagdrnnna dinraksud dalam Pasal 44 aynt (2), dalam waktil 14 (enrpat helns) hari mjak diterimanya kebcratan terscbut"" (2) Pengadilan Negeri herus memheriknn putusan dal*m waktu 30 (tiga puluh) hmi sejnk dimulainya pemeriksaan keberatan teruebut, (3) Pihak ., -ffil t.Ht ltr)f .NHI tsULiL""IK INTJO\L5 A 29 (3) Pihek yans keberattn turhadap putusan pengadilan Negeri uebagairnana dimaksud dalam ayat (2), dalam waktu 14 (empat belar) hari dapat mengnjukan kasasi kepada Mahknrnnh Agung Rcpublik Indonesia. (4) rvlahknmnh Agung harus rnemberikan putusan dalam waktu 30 (tiga puluh) hari sejak permohonan kasasi diterirna."
UU_No_5_Tahun_1999_cleaned.txt,"BAB VII: .""4",PASAL 46,"(l) Apabila tidak terdapat keberatan, purusan Komisi sehagainrana dimnksud dalam Pasal 43 ayat (3) telah mcmpunyai kckuatan hukum yung tetap. (2) Putusan Knmisi sebagaimana dimaksutl dalam ayat (l) dimintnkan penetapan eksekusi kepada Pengadilan N*geri. BAB VIII : SANKSI Bagian Pertama Tindahan Administrati f"
UU_No_5_Tahun_1999_cleaned.txt,BAB VIII: SANKSI,PASAL 47,"(l) Kornisi berwenang menjatuhkan sanksi berupa tindaknn administratif terhadap pelaku usaha yang melanggsr ketentuan Undnng-undang ini. (?) Tindaksn administrarif mbagaimana dimnksud dalam ayat {l) dapat hcrupn: &. p*netapan pembatalan pcrjanjian rclragairnana dinraksud dal*m Paoal 4 srmpai dengan Pasal 13, Pasal 15, dan patal 16; dcn ntau ,?l f rt,lUt.llt NI*rr.)Ni^ 1:rzl 30 b. perintah kepada pelaftu usaha untuk nrcnghentiknn intcgrari vertiknl sebngainrann dirnalcsud dalarn pasal 14; dsn atau c. perinrnh kepada pelaku usaha untuk menghentikrn kegintan yeng terbukti menimbulkan praktek nronopoli dan ntfiu mcnyebabkan persaingan usaha tielak sehat dnn atau mcrugikan masyarakat; dan atnu d. perintah kcpada peluku usaha untuk nrenghenr^ikan penyalahguna&n posisi donrinan; rlan atau e. penetapan pembatnlan ata$ penggabungan slau peleburan hadan usaha dan penganrbilalihan saham rebagainrana dimaksud dalam Pasal 28; dan atau f. penctapan pembayaran ganti rugi; clan atau g. pengena*n denda serendah-rendahnya Rp 1.000.CI00.000,0fr (satu milinr rupiatr) dan seringgi-tingginya Rp 2$.CIfi).0()0""flX),00 (dua puluh lirnn miliar rupirh). Bagian Kedur Pidana Pokok Pasnl 48 (l) Pelanggaran terhadnp ketentuan Pusnl 4, pnsal g saurpai dengan Fnsal 14, Pasal 15 uampai dengan parnl Ig, pasttl 25, pasal Z?, dun Pasal 28 diancsm pidana denda serendflh-rendahnyr Rp 25,000.000.000,CI0 (dua puluh lima rniliar rupiah) dan retinggi-tingginya Rp 100.000.000,000,00 (seratus nriliar rupiah), atau pidana kurungan pcngganti denda sslama-tarnanya 6 (enam) bulan. -31 (2) Pelanggaran terhadap ketentuan Pasal 5 sampai dengan pasnr g, Paurl 15, Pasd 20 sanrpai dengan Prsal 24, dan pasal 26 undang'undang ini diancam pidnna denda serenduh-rendahnya Rp 5.000.000.000,00 ( lirna nriliar rupiah) dan uetinggi-ringginya Rp 25.00fi""000.000,00 (dua puluh lirna rniliar rupiah), ar*u pidana kurungan pengganti ds.nda sclama-lnmanya 5 {lirna} hulan, (31 Felanggeran terhadap kete.rluen Pasnl 4l Unclang-undang ini rliancam pidann denda ser*ndah-rendahnya Rp I .000.000.000,t10 (satu miliar rupiah) dan setinggi-tingginya Rp 5.000.000.000,00 (linra miliar rupiah), atau pidana kurungan pcnggnnti denda selama-lamanya 3 (tiga) bulan. Bagian Ketiga Pidana Tsmbahan"
UU_No_5_Tahun_1999_cleaned.txt,BAB VIII: SANKSI,PASAL 49,"Dengan menunjuk ketentuan Pasal l0 Kitab Undang-undung Hukum Pidanan terhadap pidana scbagaimena diatur dslam Pasal 48 dapat dijatuhkan pidana tambahan berupa: a- pencuhutan izin usaha; atau h. larangan kepada pelaku usnha yang telah lsrbulrti rnelakukan pelanggaran terhadap undrng-undang ini untuk rnenduduki jabatan direksi atnu komisaris sskurang-kurangnyn 2 (dua) tahun dan selarna*lamanya 5 (lima) tahun; atuu (. penghentian kegiatan rtau tinrlaknn tcrtentu ysng rncnycbabkan timbulnya kerugian pada pihak lain. BAB IX .""""ffie PH''-;t{)i:Fl l<[ 0uLJL.$\ trri{1}tJNL fi,rr -32 BAB IX : KI]TENTUAN LAIN"
UU_No_5_Tahun_1999_cleaned.txt,BAB IX: KI]TENTUAN LAIN,PASAL 50,"Yang diker;ualikan dari kctcnrurn unclang-undrng ini adalah: B. pcrbuatan dan at*u pcrjanjian y;ulgi bertujuan melaksanakan peraturan peruudang-urrdanglur yang Lrerlaku; atau b. perjanjian yang berkaitan tlcngan hak ntm kekayaan intelcktual scperti liscnsi, patc,r! lnerrk dagang, hak cipta, desain produk industri, rangkainn elektronik tcrpatru. dan ralrasia dagang, serta perjanii*n yang herknitan dcrrgarr waralabal atau c. pcrjanjian pcn*(apan srandar tcknis produk barang dan atau jasa yang tidak nrcngckang dan atau rrrenghalangi persaingan; atau d. perjnnjian dtlarn rangka keagenan yarrg isinya tidak nremuat ketsntuan untuk nrerrrasok kernlrari barang dan atau jasa dengan harga yang lebih rcniJah claripada harga yang telah diperjanjikan; atau e. perjanjian kerja sflrrln pcneliriarr untuk peningkatan atau perbnikan standar hidup rrrasyarakat luiis; atflu f"" perjanjian internasiorral yang tchlr diratifikasi olch pcmerintah Reprrblik lndoncsia; atau g. perjanjian dan atau perbuatan yang b*rtujuan untuk ek;por yrng tidak m*nggilnggu kebutuhan dan atau pasokan pasflr dalanr neg*ri; atau h, pelnku usaha yctng tcrgolong dalnu usaha kecil; atnu i. kegietan us*ha koperasi yflng secara khusus bcrtujuan untuk melayani anggofanya. Pasal 5lffi PHESIDI- N Rr t,utiLiK lt,l()()NE 5lr. -33 Pusal .51 Mnnnpoli dan ata$ peru*s*an kcgiat;rn yanx hcrkaitan dengan produksi dan atau pernflsaran barang dan atau jasa yang *rcnguasai hajat hitlup oraog tranyak scrln c{rbflng-cabang produksi ynng pentirrg bagi negtra diatur dcngan undang-unclang rlan diselenggarakan oleh Badan usrha Milik Negara tran ata, tradan rtnu lcnrbaga ynng dibentuk atau ditunjuk oleh perncrirrlah. BAB X : KETENTUAN FERALIHAN"
UU_No_5_Tahun_1999_cleaned.txt,BAB X: KETENTUAN FERALIHAN,PASAL 53,"(t) $ejak bcrlakunya uudang*undrrrg ini, seffiua lleraturen peruudang-undrrngan yang rlrerr$atur atau berk*itan dengan praktek nronolxrli dan atau persaingan ussha dinyalaknn tetap hcrlaku sepanjang tidak bertenlangan atau bclunr diganti dengan yang bnru herdasarkan Urrdang-undang ini. (2) Pelnku usalra yang tulah nrernbual perjanjian dan ntau nrplakukan kegiatan dan atau tindakan yilng ticlak sesuai dengan ketentuan undang-undarrg irri dihr.'ri waktu 6 (cnum) hulan sejak undang- undang ini diherlal(ukan unluk nrclakukan pcnyesuaian. BAB XI : KETENTUAN PENUTUP"
